"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LCMT2",0.0580183999999999,9.54799235,0.399447272357598,0.693765869691673,0.834498865936094,-6.21684378314469
"HELZ2",-0.139149039999997,7.35058856,-0.399376635745388,0.693817081072423,0.834515190389881,-6.21687218038316
"GPAA1",0.0687463000000026,9.46675995,0.399220460491706,0.693930313110946,0.834544221273391,-6.21693494821692
"EXOC4",-0.0483692499999986,10.276105225,-0.399190861658725,0.693951774037438,0.834544221273391,-6.21694684145487
"DCP1B",-0.0534939000000048,9.80687425,-0.399187596970368,0.693954141148178,0.834544221273391,-6.21694815320062
"CABP7",-0.218421680000001,4.41861256,-0.399073575365743,0.694036816219962,0.834598375680034,-6.21699396024932
"PPME1",0.0418464500000031,9.101546275,0.398920825314578,0.694147578750832,0.834686298323284,-6.2170553058917
"NAALADL2-AS3",-0.23644847,3.224602075,-0.398840371400481,0.694205920537171,0.834704970936905,-6.2170876075376
"FOXN3-AS3",-0.217180219999999,5.21360681,-0.398795576982213,0.694238404405599,0.834704970936905,-6.21710558938426
"LUARIS",-0.183932649999997,5.650223335,-0.398634933379954,0.694354904372335,0.834799771424491,-6.2171700602887
"SETBP1-DT",-0.220003989999999,4.783764495,-0.398577991897092,0.694396200635645,0.834804151626336,-6.21719290641124
"CDC23",0.0505657500000023,10.353855475,0.39840132894524,0.694524329955317,0.834912916523306,-6.21726376687507
"SEPTIN1",0.2163526,4.60927215,0.398276109929782,0.694615153933702,0.834976825952294,-6.21731397418081
"KCNN4",-0.183004090000001,9.247831505,-0.398121039547339,0.694727636272802,0.835066761930295,-6.21737612904689
"C9",0.213854550000002,3.656506025,0.397926478690161,0.694868773775725,0.835187265304666,-6.21745407868801
"PEG3",0.171386060000003,8.05496963,0.397878984300568,0.694903228680491,0.835187265304666,-6.21747310133778
"ARPC5L",-0.0701671999999931,11.76177535,-0.397592730465682,0.69511090648392,0.835348393321873,-6.21758770560129
"CD82",-0.114774600000002,9.7093724,-0.397590330828277,0.695112647530343,0.835348393321873,-6.21758866597442
"S1PR1",-0.108710389999999,8.081749935,-0.396638733346853,0.695803211199806,0.836132953686228,-6.21796906087748
"GRIK4",-0.257976970000001,2.488302215,-0.3965056105033,0.695899838622071,0.83620374625169,-6.21802220435448
"ODC1-DT",0.0642660699999968,6.246871675,0.396215536439089,0.696110407727879,0.83641143777015,-6.21813794294784
"MDM2",0.0958058000000008,11.0686475,0.396142343048076,0.696163543889452,0.836429953480357,-6.21816713370012
"LRFN2",0.196363950000001,4.616222825,0.396017964593837,0.696253842520417,0.836459416147945,-6.21821672574322
"BMERB1",0.0985241499999976,8.397929125,0.396004633657541,0.696263521041465,0.836459416147945,-6.2182220401305
"BICRAL",0.0526850499999973,10.072136925,0.395905820737975,0.696335262816904,0.836500276978412,-6.21826142648292
"ZC2HC1B",-0.259410459999999,4.07654659,-0.395681572116427,0.696498086320299,0.836650542981381,-6.21835077501715
"GJB5",0.321230425000001,3.3494387525,0.395553653417363,0.696590972877166,0.83671678728246,-6.21840172001043
"TMEM200B",0.0776722399999983,8.46791648,0.395471122065822,0.696650904579767,0.836743442517905,-6.2184345804028
"LINC00423",-0.20073609,4.188079545,-0.39536096005862,0.696730903980471,0.836792548700688,-6.21847843160513
"LOC401261",-0.0691524000000001,8.18437285,-0.395282879149278,0.696787608358163,0.836792548700688,-6.21850950529196
"DMAP1",0.0621936799999983,8.41031896,0.39525890812888,0.696805017099459,0.836792548700688,-6.2185190437742
"ZNF775",-0.0727662699999989,7.043644435,-0.395142369028457,0.696889655036913,0.836848862147181,-6.21856540857996
"AGTR1",-0.22362601,6.956406935,-0.394912962307166,0.69705627631535,0.836889577974134,-6.21865663818967
"PCBP3",0.229736069999999,5.159680385,0.394829141088376,0.697117160749775,0.836889577974134,-6.2186899588937
"OR5AK4P",-0.159432870000001,4.892098955,-0.394824900581414,0.697120240942918,0.836889577974134,-6.21869164439975
"HTR1F",0.128471620000003,4.98595394,0.394799054739707,0.697139014801234,0.836889577974134,-6.21870191715479
"CCM2",0.0492284499999993,8.555046575,0.394791406101408,0.697144570644308,0.836889577974134,-6.21870495707542
"H4C7",-0.151297290000002,5.414454785,-0.394752172195687,0.697173069772637,0.836889577974134,-6.21872054952283
"RBKS",0.124230619999999,8.75335044,0.394731906729696,0.697187790590512,0.836889577974134,-6.2187286028831
"NPHP3",0.0731634000000021,9.4730318,0.394672761743013,0.69723075416166,0.836895839452014,-6.21875210437749
"HSPB7",0.258517990000003,6.023544055,0.394579753180709,0.697298318720821,0.836907378652243,-6.2187890546872
"DDX23",0.0529943500000005,9.374890725,0.394555602066383,0.697315863327901,0.836907378652243,-6.21879864800594
"TRBV21-1",-0.242704260000001,3.90569119,-0.394355305865312,0.697461375462481,0.837002445049654,-6.21887818750094
"MCTP1",0.119729499999998,9.27189525,0.394335917579631,0.697475461391873,0.837002445049654,-6.2188858846605
"SLC6A5",0.168861240000002,4.77255818,0.394290677467129,0.697508329562825,0.837002445049654,-6.2189038435604
"SPRN",0.185640750000003,6.309731775,0.394191063834428,0.697580703726227,0.837043988868008,-6.21894337988704
"FTSJ1",0.083999900000002,10.03473195,0.394105353186581,0.697642979062235,0.837073411017903,-6.21897739029506
"EEFSEC",-0.0876082799999995,7.43905441,-0.393794602471038,0.697868781576189,0.837299028969408,-6.21910063667672
"KXD1",-0.0579876499999994,9.119764225,-0.393669140491681,0.697959954866773,0.83733758593459,-6.21915036885295
"PHOSPHO2",0.0948165000000003,9.6029952,0.393615691780632,0.697998797499849,0.83733758593459,-6.21917155077864
"NAALADL1",-0.130463150000003,7.376135655,-0.393594470769684,0.698014219622168,0.83733758593459,-6.21917995996022
"CAPSL",0.237467878999999,2.5705563105,0.393253321255554,0.698262164466875,0.837563955160539,-6.2193150849294
"GNS",0.0505383500000001,12.248594875,0.393230876281829,0.698278478516414,0.837563955160539,-6.21932397105371
"SLC29A1",-0.0947230000000019,7.24667681,-0.392909890153246,0.698511802551785,0.837648502701743,-6.21945099711989
"SIX2",0.258378179999996,6.98322749,0.392890752919972,0.698525714328543,0.837648502701743,-6.21945856720482
"B3GALT5",-0.414499799999999,7.3152744,-0.392819626322403,0.698577420633659,0.837648502701743,-6.2194866994588
"OR3A2",-0.211951739999999,4.43471209,-0.39276570787876,0.698616618274473,0.837648502701743,-6.21950802213962
"PCP4L1",-0.249311167000004,5.0168935165,-0.392735982082457,0.698638228709512,0.837648502701743,-6.21951977632236
"SLC45A1",0.198118920000002,5.53969836,0.392729698332733,0.698642796982942,0.837648502701743,-6.21952226093233
"MESP2",0.0762560900000011,7.108581695,0.392723801977073,0.698647083632346,0.837648502701743,-6.21952459233015
"LOC101929645",0.236041210000001,3.617921585,0.39271811772631,0.698651216091319,0.837648502701743,-6.21952683982984
"CD53",0.104206,11.4245189,0.392549836382391,0.69877356123771,0.837749885156614,-6.21959336219662
"MPP7",-0.155931970000001,9.275799915,-0.392467550959488,0.698833388059018,0.837762640382147,-6.21962587977547
"ADGRF5-AS1",0.227361602600001,2.8105313013,0.392431261747308,0.698859773301511,0.837762640382147,-6.21964021842539
"ZKSCAN7",-0.0977538000000004,7.84844155,-0.392170532085994,0.699049356720357,0.837901807440513,-6.21974319996069
"NR2C2",0.0445608999999987,10.94454365,0.392123241722149,0.699083744956016,0.837901807440513,-6.21976187122466
"NUP214",0.0491867499999987,8.685896775,0.39211567924621,0.69908924423953,0.837901807440513,-6.21976485684904
"VPS52",0.0765296000000042,9.795517,0.392057104993286,0.699131838857579,0.837907562533726,-6.21978797972601
"MIP",-0.141704310000001,5.637953655,-0.39161736913671,0.699451642958069,0.8382455338391,-6.21996146205438
"PHYHIPL",-0.111951209999997,6.345799425,-0.391391206235676,0.699616145461985,0.838368125464884,-6.22005061204712
"SLC24A2",0.217469589999999,5.525384155,0.391352801191775,0.699644081373038,0.838368125464884,-6.22006574569882
"CIST1",-0.0596478999999963,12.69500455,-0.391268792255399,0.699705191177765,0.838368125464884,-6.22009884463905
"PDE4C",-0.0596478999999963,12.69500455,-0.391268792255399,0.699705191177765,0.838368125464884,-6.22009884463905
"PAAF1",-0.0496245999999996,9.2388014,-0.390981080350286,0.699914494507285,0.838573588636639,-6.22021214813868
"CCNT2-AS1",-0.257942368,3.544124346,-0.390818676480165,0.700032650156868,0.83866983068345,-6.22027606799451
"EML2",-0.0649019000000042,8.82849895,-0.390737497415702,0.700091714271133,0.838688513903881,-6.22030800912082
"CADM1-AS1",-0.256398620000001,4.33086563,-0.390687750761442,0.700127909814741,0.838688513903881,-6.22032757946365
"POU4F1",0.194820140000003,5.67421898,0.390549477434318,0.700228520997545,0.838688513903881,-6.22038196333052
"NCEH1",0.110341450000002,10.447188625,0.390526840555387,0.700244992704493,0.838688513903881,-6.22039086476806
"FXR2",-0.0506487699999987,8.231215615,-0.390523510105618,0.70024741611642,0.838688513903881,-6.22039217434878
"TEX13B",-0.201874219999999,5.26973659,-0.390485308328613,0.700275213990738,0.838688513903881,-6.22040719505028
"HSD3B1",-0.25342433,2.644240472,-0.39005334722823,0.70058956450714,0.838977677493204,-6.22057693881273
"KCNT1",0.162573429999999,5.389115815,0.390049536693435,0.700592337788516,0.838977677493204,-6.22057843538035
"LINC00595",0.111996829999999,6.101971465,0.389882963105677,0.700713573111904,0.839077538723414,-6.22064384221856
"UBA6",0.0641962000000031,11.0723359,0.389544480744791,0.700959952070764,0.839238768957716,-6.22077666607487
"HSDL1",0.0632823000000009,8.81998325,0.389423448932975,0.701048058501822,0.839238768957716,-6.22082413259798
"SNHG28",0.11193922,6.62765533,0.38938318388368,0.70107737084392,0.839238768957716,-6.22083992061457
"LOC105369602",-0.222332640000001,4.70719272,-0.389356637038558,0.701096696804389,0.839238768957716,-6.2208503288132
"CNMD",0.188891799999999,4.66518903,0.389324399182683,0.701120166069882,0.839238768957716,-6.2208629673421
"PIGS",-0.0882858500000001,9.159885225,-0.389293336611217,0.701142780014745,0.839238768957716,-6.22087514413783
"GJA9-MYCBP",-0.0621972999999976,10.89476355,-0.38927188317377,0.701158398554844,0.839238768957716,-6.22088355351173
"MYCBP",-0.0621972999999976,10.89476355,-0.38927188317377,0.701158398554844,0.839238768957716,-6.22088355351173
"SHC3",0.148488639999997,7.24216168,0.389229996324655,0.701188893427122,0.839238768957716,-6.22089997111203
"ABCC4",-0.089946099999997,9.55757595,-0.389174687379272,0.701229160778291,0.839241658494764,-6.2209216468541
"MAB21L4",0.196640069999997,5.882737375,0.389120458140887,0.701268642931872,0.839243608034251,-6.22094289651118
"LHFPL1",-0.191071839999998,4.39924944,-0.388971068696229,0.701377411938969,0.83932847196518,-6.22100141949348
"LOC101928519",-0.10858994,4.51903536,-0.38863579812563,0.701621543161566,0.839575304049821,-6.22113268044192
"HDDC2",0.0763815000000019,11.76826085,0.38838954814612,0.701800874102274,0.839744572277053,-6.22122901817061
"GK",0.175503190000004,8.590405585,0.388135762330325,0.701985711695405,0.839908677566457,-6.22132824115133
"SLC66A3",0.0746753000000009,11.3319491,0.388097214631811,0.702013788461685,0.839908677566457,-6.22134330661005
"DNM1P46",-0.19071367,3.948593785,-0.387990402846693,0.702091588635705,0.839956432745641,-6.22138504377944
"NRF1",0.0609744799999987,8.36770641,0.387842606622823,0.70219924682745,0.839977112746663,-6.2214427771403
"TXK",-0.229406390000002,5.630128725,-0.387814402515476,0.702219792082936,0.839977112746663,-6.22145379199665
"ZNF683",-0.15447676,6.05201813,-0.387810639517028,0.702222533253322,0.839977112746663,-6.22145526154167
"COLGALT2",0.169475469999999,7.008331325,0.387144835848861,0.702707606015999,0.840511994658002,-6.22171505349918
"CRTAM",0.148626630000001,7.541692355,0.387044799534777,0.702780498960933,0.840553835165498,-6.22175404898739
"ADH5",0.0440942499999988,11.944420025,0.386991860022565,0.702819075312081,0.840554629342116,-6.22177468149919
"KCNV2",0.305411799999999,3.83158832,0.386865228404839,0.702911353506281,0.840619646075179,-6.22182402331107
"CCL22",-0.28892363,5.099243085,-0.386788827273491,0.702967030335339,0.8406197958392,-6.221853785201
"LOC101927539",-0.23540176,4.73632432,-0.386761000547441,0.702987309307411,0.8406197958392,-6.22186462360181
"MBOAT2",0.0921427999999942,9.7253592,0.386676400791451,0.703048963522356,0.840648180900343,-6.22189757015927
"PIN4",0.0767777000000009,10.91985125,0.386519697506611,0.703163170561088,0.840732043489509,-6.22195857798951
"AURKC",0.120882150000001,5.880348975,0.386425777365146,0.70323162402453,0.840732043489509,-6.22199513137145
"CSN3",-0.21675514,3.33391017,-0.386390032154052,0.703257677513561,0.840732043489509,-6.222009040981
"ACKR1",-0.140347099999998,7.76797375,-0.386359614603811,0.703279848144024,0.840732043489509,-6.22202087642868
"ELANE",0.25643442,3.4320738,0.386320029720002,0.703308701032878,0.840732043489509,-6.22203627750539
"MGAT2",0.0604394999999993,11.986183,0.386229755239988,0.703374502605566,0.840761386925123,-6.22207139429608
"CCRL2",-0.14336029,8.468476935,-0.386182303463414,0.703409091429079,0.840761386925123,-6.22208984980587
"SDR9C7",-0.186694137000001,2.8852416415,-0.385867837446478,0.703638330504669,0.840990049898599,-6.2222120992349
"DCAF16",0.041015100000001,10.49667495,0.385596032845331,0.703836493664175,0.841079507178999,-6.22231768491243
"LOC339539",0.147554350000001,5.018440105,0.385576929283694,0.703850422212091,0.841079507178999,-6.22232510315849
"CROCC",-0.0963290299999997,6.599821175,-0.385540282171368,0.703877142191644,0.841079507178999,-6.22233933285794
"MTF1",-0.0581268000000001,9.85939855,-0.385482296559643,0.703919421206573,0.841079507178999,-6.22236184535751
"AKAP7",-0.125871130000002,9.577614235,-0.385475969736401,0.703924034339061,0.841079507178999,-6.22236430149965
"IRGQ",0.0618938,9.5994624,0.385452984845847,0.703940793613888,0.841079507178999,-6.22237322415203
"ZNF154",-0.14934719,5.302699205,-0.385249922435849,0.704088861893265,0.841189820576369,-6.22245202948995
"VPS18",-0.0600622399999997,7.7209244,-0.385222302930984,0.70410900231186,0.841189820576369,-6.22246274502704
"ZNF230",-0.0626363100000029,7.826277095,-0.385019059735068,0.704257216144666,0.841271592425448,-6.2225415740032
"AFDN",0.071448199999999,11.8723695,0.384995521262079,0.704274382210236,0.841271592425448,-6.22255070088022
"MSTN",0.269343923,3.8067957155,0.384953694994295,0.704304885542754,0.841271592425448,-6.2225669173649
"NPB",-0.17962693,4.658200685,-0.38492031799356,0.704329227305992,0.841271592425448,-6.22257985673485
"DDX11",-0.0859084800000023,8.19089326,-0.384758097034415,0.704447539286321,0.841349034568259,-6.22264272972247
"SYT9-AS1",0.143570320000001,5.56087556,0.384727356874301,0.704469959754867,0.841349034568259,-6.22265464093592
"MGC15885",0.155015289999999,5.888082915,0.384425843052035,0.704689884805825,0.84156635798707,-6.2227714219845
"LINC00880",-0.22641417,3.524789705,-0.3843133210187,0.704771965508503,0.841619048114243,-6.22281498043195
"SERPIND1",-0.272643109999997,4.898937585,-0.384014602867804,0.704989887400652,0.841833941593142,-6.2229305563992
"TSPAN6",0.114878050000002,10.836350925,0.38388961003882,0.7050810803303,0.841897492029464,-6.22297889065694
"MFAP5",-0.173233,10.0107773,-0.383778241678867,0.70516233688901,0.841949171800648,-6.22302194332691
"RAPSN",0.220998570000002,4.244706805,0.383693301871127,0.705224313085857,0.841977826894266,-6.22305477100252
"PRKCA",0.114656449999993,10.723245525,0.383533165568582,0.70534116201084,0.842071988742789,-6.22311664127525
"ICOS",0.246676810000001,5.948532085,0.383349826021908,0.705474951157873,0.84214165753239,-6.22318744511803
"RTEL1",0.13900214,6.93125232,0.383327047496637,0.705491574112395,0.84214165753239,-6.22319623962068
"HARBI1",-0.0694757399999979,8.05232501,-0.383297043533919,0.705513470164026,0.84214165753239,-6.22320782298844
"LASP1",-0.0713840499999971,12.686741925,-0.383227895959371,0.705563933126395,0.842156552427741,-6.22323451478746
"CMTM2",0.24841724,6.55988508,0.383067138886079,0.705681256844027,0.842251245988853,-6.22329655062585
"EPHX3",0.263304949999998,5.506442345,0.382909848486021,0.705796057801489,0.842342918529192,-6.22335722386575
"OPN4",-0.1418753,3.96934279,-0.38240072733051,0.706167697552493,0.842675595877586,-6.22355344408023
"NFASC",0.226298649999999,7.738936085,0.382395267529808,0.706171683415354,0.842675595877586,-6.22355554694641
"WEE1",-0.0973967999999985,11.25146855,-0.382371779094124,0.706188830968632,0.842675595877586,-6.22356459328308
"LINC01587",-0.259418835999999,3.065044962,-0.382216981361354,0.706301843886165,0.842765092341648,-6.22362419839377
"MAGEB3",-0.213853190000001,2.600639345,-0.381942356762515,0.706502355745176,0.842958978001631,-6.22372988452075
"LDLRAD4",0.1135453,9.34283975,0.381408951009058,0.706891874295522,0.843378342840554,-6.22393494576815
"SUSD1",0.0783735500000002,8.917671025,0.381277693730651,0.70698773734276,0.843410621255853,-6.22398536272065
"L1CAM",0.256756019999999,6.59420664,0.381267734355525,0.7069950113229,0.843410621255853,-6.2239891874971
"OR7E2P",-0.180604600000001,4.55297791,-0.380981067766877,0.707204394933717,0.843615013455043,-6.22409923611027
"TRMT44",-0.112282459999999,6.91049224,-0.380390456919862,0.707635857020484,0.843862688692963,-6.22432570897955
"RAB3IL1",0.163425630000002,6.007095645,0.380387378770107,0.707638105982376,0.843862688692963,-6.22432688840563
"TH",0.24057486,2.98851658,0.380233707264751,0.70775038515111,0.843862688692963,-6.22438575733754
"CHD3",-0.0608839099999994,8.556430555,-0.38022727733267,0.707755083291675,0.843862688692963,-6.22438822002398
"PTPN20",-0.335249490000001,6.872246585,-0.380176516119147,0.707792173266437,0.843862688692963,-6.22440766030542
"LOC408186",0.0998162899999997,8.899640755,0.380123615876207,0.707830826971336,0.843862688692963,-6.22442791706068
"LOC728715",0.0998162899999997,8.899640755,0.380123615876207,0.707830826971336,0.843862688692963,-6.22442791706068
"OVOS2",0.0998162899999997,8.899640755,0.380123615876207,0.707830826971336,0.843862688692963,-6.22442791706068
"FOXL2",-0.266987080000001,4.5128842,-0.380086324792667,0.707858075698554,0.843862688692963,-6.22444219503031
"PTPRCAP",-0.30344043,5.319625415,-0.380058938819685,0.707878086982636,0.843862688692963,-6.22445267966298
"FCHO2",-0.0560002499999985,12.052271025,-0.380029915076696,0.707899295243336,0.843862688692963,-6.22446379049825
"IRGM",-0.292088654,2.142093013,-0.380020912266983,0.707905873835673,0.843862688692963,-6.22446723677342
"NPSR1-AS1",-0.205819609999999,4.732169155,-0.379994659895484,0.707925057275195,0.843862688692963,-6.22447728572081
"LOC101060553",-0.229207860000002,4.85244976,-0.37992145760662,0.707978549560053,0.843862688692963,-6.22450530266034
"KRTAP9-9",0.259371829999999,3.107914515,0.379915442772883,0.7079829449451,0.843862688692963,-6.2245076044999
"XPNPEP3",-0.0619655499999929,9.893500275,-0.379688780845191,0.708148587483848,0.844014747505881,-6.2245943204417
"ASB16",-0.17395161,6.207356725,-0.379631315137702,0.708190585277486,0.844019430532018,-6.2246162974734
"TCIRG1",0.0910888999999973,9.63155525,0.379549042478869,0.70825071445387,0.844045720821154,-6.22464775590392
"HINT3",-0.0773206000000037,9.0621092,-0.379390490093646,0.708366598376197,0.844133068158715,-6.22470836231015
"NANOS2",-0.170461445,3.0031493575,-0.379344577946141,0.708400156337605,0.844133068158715,-6.2247259074994
"LOC105376387",0.1903599,4.41304317,0.379223580632806,0.708488598228342,0.844193083856643,-6.22477213623649
"ZNF331",-0.0961757999999975,9.0728865,-0.379167526922126,0.708529571614282,0.844196535482602,-6.22479354742513
"CNBD2",-0.0964293100000013,7.598576165,-0.379066438501736,0.708603466159545,0.844239209426798,-6.22483215292152
"PROC",-0.284389009999999,5.374679535,-0.378623811626544,0.708927056374399,0.844579353405524,-6.22500107193266
"ANK2",-0.19753605,9.439259225,-0.378410612589901,0.70908293947862,0.844672785020703,-6.22508236535584
"CABP4",0.0864538499999998,7.131304135,0.378357296555001,0.709121924203949,0.844672785020703,-6.22510268786497
"TBC1D17",-0.0782880799999992,6.49825265,-0.378337934772516,0.709136081756926,0.844672785020703,-6.22511006731027
"PLA2G6",-0.0544558500000001,7.887451615,-0.378308132375213,0.709157873816038,0.844672785020703,-6.22512142530794
"ALMS1",-0.0446985000000009,10.37410055,-0.378063238280219,0.709336954562517,0.844774502049177,-6.22521472355602
"TREML1",-0.246087899999999,4.52836904,-0.378019440627449,0.709368983764943,0.844774502049177,-6.22523140304087
"GCC1",-0.0544075999999976,9.2873231,-0.378013901564139,0.709373034518651,0.844774502049177,-6.22523351234983
"SPNS2",-0.14398817,7.867985825,-0.377982932435913,0.709395682610237,0.844774502049177,-6.22524530502084
"LINC01234",0.239818200000001,4.51423284,0.377735161157018,0.709576890638709,0.844780842056357,-6.22533961905857
"C5orf58",-0.0988625499999989,5.745774605,-0.37770026062853,0.709602416631719,0.844780842056357,-6.22535289903382
"ZNF835",-0.28647659,3.995853365,-0.37767609298624,0.70962009287524,0.844780842056357,-6.22536209433758
"GTF2IP20",-0.137922760000001,7.39961574,-0.377627688090495,0.709655496781651,0.844780842056357,-6.22538050968705
"LINC01061",-0.137922760000001,7.39961574,-0.377627688090495,0.709655496781651,0.844780842056357,-6.22538050968705
"LOC729218",-0.137922760000001,7.39961574,-0.377627688090495,0.709655496781651,0.844780842056357,-6.22538050968705
"C21orf91",0.098692299999998,10.6932917,0.377610966424876,0.709667727360049,0.844780842056357,-6.22538687080291
"KIR2DL4",-0.116172209999999,5.901221375,-0.377410828279382,0.709814118860714,0.844909740645382,-6.22546298413436
"HAUS5",0.0785988999999994,8.8019923,0.377247308856245,0.709933734069152,0.84500017553754,-6.22552514170226
"BRD4",0.0413881499999977,10.618867125,0.377202764897244,0.709966319512574,0.84500017553754,-6.22554206930517
"SLC35B4",0.0511966000000008,9.6519817,0.37705952429767,0.71007110882278,0.845031627163206,-6.22559649026977
"STAU2-AS1",0.193347179999999,5.01960632,0.377028789019205,0.710093594338448,0.845031627163206,-6.22560816477606
"GZMM",0.154015750000004,5.975103845,0.37701034496135,0.710107087893089,0.845031627163206,-6.22561517012759
"TRAPPC3",0.050870750000005,10.767515225,0.376629369728805,0.710385828800933,0.845317958906478,-6.22575979514348
"CDC42",0.0479057999999988,12.0282263,0.376517331997229,0.710467809253162,0.845318770698652,-6.2258022992503
"NR1H2",-0.0613930800000011,6.80067355,-0.376435335382901,0.71052781024904,0.845318770698652,-6.22583339866541
"MEF2D",-0.0878643499999967,8.836586125,-0.376421382502503,0.710538020456933,0.845318770698652,-6.22583869000489
"MFAP1",0.0424034000000031,10.9152854,0.37642001667275,0.710539019924229,0.845318770698652,-6.22583920795701
"GPANK1",-0.099219800000002,10.1910286,-0.376362882059763,0.710580829551154,0.845323151364417,-6.22586087297592
"PRKAR1B-AS1",0.196197939999999,6.19621067,0.376030494484357,0.710824080731866,0.845537021356245,-6.22598684758659
"TRIM72",0.19121365,5.510488555,0.375982703624089,0.710859058120939,0.845537021356245,-6.22600495126197
"CSRNP3",-0.210473460000001,7.25511479,-0.375960894038762,0.710875020435722,0.845537021356245,-6.22601321220631
"TRAPPC11",0.039823700000003,10.09844015,0.375725610152619,0.711047232082828,0.845693928257227,-6.2261023020294
"ERICH3",0.284558074,3.914021223,0.375676435833925,0.711083226312355,0.845693928257227,-6.22612091485243
"MIPEP",0.0663686000000006,9.07453,0.37527857846217,0.711374472292275,0.845955108983619,-6.22627141834116
"TCEAL1",0.0950654999999969,10.55104615,0.375272194070798,0.711379146267222,0.845955108983619,-6.22627383217945
"CTAGE11P",0.13486147,5.468641165,0.375172043192383,0.711452467657197,0.845996924667617,-6.22631169235885
"LOC101929762",0.251209616999999,3.8998292285,0.375099779451347,0.711505374398024,0.846014461856622,-6.22633900413761
"SCN9A",0.109554480000001,5.20519443,0.375001773047572,0.711577130605575,0.846054408894525,-6.22637603696229
"SEPTIN7P11",-0.21313606,3.67856671,-0.374915919899654,0.711639990964086,0.846083775185798,-6.2264084697045
"LINC01697",0.156538770000001,5.234805255,0.374796057038724,0.711727756240675,0.846142746721647,-6.22645373805194
"FAM133B",-0.041242200000001,11.47959335,-0.374634459038629,0.711846087079903,0.846160144095126,-6.22651474583454
"FAM133DP",-0.041242200000001,11.47959335,-0.374634459038629,0.711846087079903,0.846160144095126,-6.22651474583454
"LINC00558",0.284455528999998,2.7547986955,0.374588006144679,0.711880103795726,0.846160144095126,-6.22653227830743
"MNX1",-0.0919790499999991,8.566010425,-0.37451699736992,0.711932103585143,0.846160144095126,-6.22655907463634
"LOC220077",-0.172586689999999,5.739189865,-0.374483314071111,0.711956770399139,0.846160144095126,-6.22657178383202
"FRZB",0.178704629999999,9.523807315,0.374463363055256,0.711971380997455,0.846160144095126,-6.22657931110744
"LOC101928626",-0.18119793,4.679264525,-0.374268047878928,0.712114420904885,0.846241580778606,-6.22665298026785
"RPS26",0.0867638999999993,14.21230075,0.374208516853473,0.712158020874426,0.846241580778606,-6.22667542670196
"WWOX",-0.123180280000001,8.97823426,-0.374151030408435,0.712200124373175,0.846241580778606,-6.22669709887763
"IGLL1",-0.23074274,5.77379382,-0.374111193287117,0.712229301930068,0.846241580778606,-6.22671211539871
"SMIM43",0.118149520000002,5.7791109,0.374078010773006,0.712253605856813,0.846241580778606,-6.22672462227605
"SCN3B",-0.321640075000001,4.1224173525,-0.374057107686305,0.712268916102547,0.846241580778606,-6.22673250033229
"CD2BP2-DT",-0.1436763,2.51898421,-0.373839248594066,0.712428492127062,0.846373792984798,-6.22681458228797
"S100A6",0.078077249999998,14.917557675,0.373781835624981,0.71247054786474,0.846373792984798,-6.2268362057094
"CDK13",-0.0434814999999968,12.68971825,-0.373748835118916,0.712494721585326,0.846373792984798,-6.22684863319386
"GABRA6",-0.268171302000001,2.890681642,-0.373519048500542,0.71266305481659,0.846528400125294,-6.22693513732253
"GPR132",-0.21591431,4.959999155,-0.373244338768778,0.712864316834951,0.846721633537788,-6.22703848411796
"MED19",-0.0496477000000013,10.53062985,-0.373192753572021,0.712902112365247,0.846721633537788,-6.22705788229646
"C12orf56",0.25229146,5.58699605,0.372874994476392,0.713134945366378,0.846912656459848,-6.2271773146395
"PLGLB1",-0.0731628200000003,8.41680024,-0.372816864156574,0.713177542560343,0.846912656459848,-6.2271991525414
"PLGLB2",-0.0731628200000003,8.41680024,-0.372816864156574,0.713177542560343,0.846912656459848,-6.2271991525414
"CPXCR1",0.154686599999999,4.87994551,0.372564584394589,0.713362421262351,0.847086832082244,-6.22729388795347
"LMO2",-0.0640493499999994,9.807665375,-0.372395123760331,0.713486617622621,0.847188935267306,-6.22735748785514
"HERC2",-0.046580500000001,10.16885475,-0.372218836604974,0.713615825757149,0.847296978142867,-6.22742361953046
"LOC105371501",-0.190373009999998,4.808341835,-0.372098940093831,0.713703707910406,0.847355944526166,-6.2274685794015
"ZHX3",-0.0921014399999986,8.23784622,-0.371789130362709,0.713930812226087,0.847580189443886,-6.22758468851379
"RPL29",-0.0542775499999948,14.170506875,-0.371562090373392,0.714097259955724,0.84769639456817,-6.22766971700803
"TADA3",0.0510883999999958,8.1083027,0.371539108088672,0.714114109561804,0.84769639456817,-6.22767832122374
"APOBEC3C",0.0883889099999982,7.762742345,0.371493951431899,0.714147216884598,0.84769639456817,-6.22769522565662
"GXYLT1",-0.0663803500000011,9.455041575,-0.371428803415183,0.714194982211838,0.84769639456817,-6.22771961030252
"LRRC37A8P",0.152979999999999,5.0794384,0.371394864516531,0.714219866065284,0.84769639456817,-6.22773231182806
"LOC105375547",-0.156923989999999,3.938899055,-0.371236522122974,0.714335966343295,0.847788807333505,-6.22779155584445
"ADGRA3",-0.0751082500000013,9.533194875,-0.370673264491964,0.714749017421151,0.84818870824212,-6.22800209752961
"TRMT10B",-0.074081200000002,8.7950587,-0.370638588814405,0.714774448912485,0.84818870824212,-6.2280150487507
